Gene_Name	GO_ID	GO_term
ZC3H8	GO:0016604	nuclear body
ZC3H8	GO:0033085	negative regulation of t cell differentiation in thymus
ZC3H8	GO:0035327	transcriptionally active chromatin
ZC3H8	GO:0035363	histone locus body
ZC3H8	GO:0042795	snrna transcription by rna polymerase ii
ZC3H8	GO:0042795	snrna transcription by rna polymerase ii
ZC3H8	GO:0042796	snrna transcription by rna polymerase iii
ZC3H8	GO:0043029	t cell homeostasis
ZC3H8	GO:0043565	sequence-specific dna binding
ZC3H8	GO:0045892	negative regulation of transcription, dna-templated
ZC3H8	GO:0045892	negative regulation of transcription, dna-templated
ZC3H8	GO:0045892	negative regulation of transcription, dna-templated
ZC3H8	GO:0045945	positive regulation of transcription by rna polymerase iii
ZC3H8	GO:0046677	response to antibiotic
ZC3H8	GO:0046872	metal ion binding
ZC3H8	GO:0070245	positive regulation of thymocyte apoptotic process
CCDC33	GO:0005515	protein binding
SLC25A41	GO:0005347	atp transmembrane transporter activity
SLC25A41	GO:0005743	mitochondrial inner membrane
SLC25A41	GO:0015867	atp transport
SLC25A41	GO:0016021	integral component of membrane
SLC25A41	GO:0055085	transmembrane transport
CAMKK1	GO:0004674	protein serine/threonine kinase activity
CAMKK1	GO:0004683	calmodulin-dependent protein kinase activity
CAMKK1	GO:0004683	calmodulin-dependent protein kinase activity
CAMKK1	GO:0005515	protein binding
CAMKK1	GO:0005516	calmodulin binding
CAMKK1	GO:0005524	atp binding
CAMKK1	GO:0005634	nucleus
CAMKK1	GO:0005737	cytoplasm
CAMKK1	GO:0005829	cytosol
CAMKK1	GO:0006468	protein phosphorylation
CAMKK1	GO:0035556	intracellular signal transduction
CAMKK1	GO:0045860	positive regulation of protein kinase activity
TBC1D19	GO:0005096	gtpase activator activity
TBC1D19	GO:0005515	protein binding
TBC1D19	GO:0005515	protein binding
TBC1D19	GO:0005515	protein binding
TBC1D19	GO:0043547	positive regulation of gtpase activity
TBC1D19	GO:1902017	regulation of cilium assembly
MS4A15	GO:0016021	integral component of membrane
RNF10	GO:0004842	ubiquitin-protein transferase activity
RNF10	GO:0005515	protein binding
RNF10	GO:0005515	protein binding
RNF10	GO:0005634	nucleus
RNF10	GO:0005737	cytoplasm
RNF10	GO:0010626	negative regulation of schwann cell proliferation
RNF10	GO:0031643	positive regulation of myelination
RNF10	GO:0044212	transcription regulatory region dna binding
RNF10	GO:0045893	positive regulation of transcription, dna-templated
RNF10	GO:0045944	positive regulation of transcription by rna polymerase ii
RNF10	GO:0046872	metal ion binding
RNF10	GO:0051865	protein autoubiquitination
NGEF	GO:0005085	guanyl-nucleotide exchange factor activity
NGEF	GO:0005085	guanyl-nucleotide exchange factor activity
NGEF	GO:0005089	rho guanyl-nucleotide exchange factor activity
NGEF	GO:0005089	rho guanyl-nucleotide exchange factor activity
NGEF	GO:0005829	cytosol
NGEF	GO:0005829	cytosol
NGEF	GO:0005829	cytosol
NGEF	GO:0005829	cytosol
NGEF	GO:0007186	g-protein coupled receptor signaling pathway
NGEF	GO:0016020	membrane
NGEF	GO:0030426	growth cone
NGEF	GO:0035023	regulation of rho protein signal transduction
NGEF	GO:0043065	positive regulation of apoptotic process
NGEF	GO:0043087	regulation of gtpase activity
NGEF	GO:0048013	ephrin receptor signaling pathway
NGEF	GO:0048013	ephrin receptor signaling pathway
NGEF	GO:0051056	regulation of small gtpase mediated signal transduction
NGEF	GO:0061002	negative regulation of dendritic spine morphogenesis
FAM24B	GO:0005576	extracellular region
RFLNB	GO:0001837	epithelial to mesenchymal transition
RFLNB	GO:0005737	cytoplasm
RFLNB	GO:0031005	filamin binding
RFLNB	GO:0031005	filamin binding
RFLNB	GO:0032432	actin filament bundle
RFLNB	GO:0048705	skeletal system morphogenesis
RFLNB	GO:0061182	negative regulation of chondrocyte development
RFLNB	GO:0061572	actin filament bundle organization
RFLNB	GO:1900158	negative regulation of bone mineralization involved in bone maturation
EIF4E3	GO:0000340	rna 7-methylguanosine cap binding
EIF4E3	GO:0003743	translation initiation factor activity
EIF4E3	GO:0005829	cytosol
EIF4E3	GO:0005845	mrna cap binding complex
EIF4E3	GO:0006413	translational initiation
EIF4E3	GO:0006417	regulation of translation
EIF4E3	GO:0016281	eukaryotic translation initiation factor 4f complex
MSL3	GO:0000123	histone acetyltransferase complex
MSL3	GO:0003677	dna binding
MSL3	GO:0005654	nucleoplasm
MSL3	GO:0006342	chromatin silencing
MSL3	GO:0016573	histone acetylation
MSL3	GO:0016575	histone deacetylation
MSL3	GO:0035064	methylated histone binding
MSL3	GO:0035267	nua4 histone acetyltransferase complex
MSL3	GO:0043967	histone h4 acetylation
MSL3	GO:0043968	histone h2a acetylation
MSL3	GO:0043984	histone h4-k16 acetylation
MSL3	GO:0043984	histone h4-k16 acetylation
MSL3	GO:0072487	msl complex
MSL3	GO:0072487	msl complex
PARP16	GO:0003950	nad+ adp-ribosyltransferase activity
PARP16	GO:0003950	nad+ adp-ribosyltransferase activity
PARP16	GO:0003950	nad+ adp-ribosyltransferase activity
PARP16	GO:0003950	nad+ adp-ribosyltransferase activity
PARP16	GO:0005515	protein binding
PARP16	GO:0005515	protein binding
PARP16	GO:0005635	nuclear envelope
PARP16	GO:0005635	nuclear envelope
PARP16	GO:0005783	endoplasmic reticulum
PARP16	GO:0005783	endoplasmic reticulum
PARP16	GO:0005789	endoplasmic reticulum membrane
PARP16	GO:0005829	cytosol
PARP16	GO:0006471	protein adp-ribosylation
PARP16	GO:0006471	protein adp-ribosylation
PARP16	GO:0006471	protein adp-ribosylation
PARP16	GO:0016020	membrane
PARP16	GO:0016021	integral component of membrane
PARP16	GO:0019900	kinase binding
PARP16	GO:0019900	kinase binding
PARP16	GO:0019900	kinase binding
PARP16	GO:0030968	endoplasmic reticulum unfolded protein response
PARP16	GO:0030968	endoplasmic reticulum unfolded protein response
PARP16	GO:0034356	nad biosynthesis via nicotinamide riboside salvage pathway
PARP16	GO:0036498	ire1-mediated unfolded protein response
PARP16	GO:0043539	protein serine/threonine kinase activator activity
PARP16	GO:0043539	protein serine/threonine kinase activator activity
PARP16	GO:0060548	negative regulation of cell death
PARP16	GO:0070213	protein auto-adp-ribosylation
PARP16	GO:0070213	protein auto-adp-ribosylation
PARP16	GO:0070213	protein auto-adp-ribosylation
PARP16	GO:0071782	endoplasmic reticulum tubular network
PARP16	GO:0071782	endoplasmic reticulum tubular network
PARP16	GO:0071902	positive regulation of protein serine/threonine kinase activity
PARP16	GO:0140289	protein mono-adp-ribosylation
PARP16	GO:1990404	protein adp-ribosylase activity
PARP16	GO:1990830	cellular response to leukemia inhibitory factor
AADAT	GO:0005759	mitochondrial matrix
AADAT	GO:0005759	mitochondrial matrix
AADAT	GO:0005759	mitochondrial matrix
AADAT	GO:0006103	2-oxoglutarate metabolic process
AADAT	GO:0006536	glutamate metabolic process
AADAT	GO:0006554	lysine catabolic process
AADAT	GO:0006569	tryptophan catabolic process
AADAT	GO:0008483	transaminase activity
AADAT	GO:0009058	biosynthetic process
AADAT	GO:0016212	kynurenine-oxoglutarate transaminase activity
AADAT	GO:0016212	kynurenine-oxoglutarate transaminase activity
AADAT	GO:0016212	kynurenine-oxoglutarate transaminase activity
AADAT	GO:0030170	pyridoxal phosphate binding
AADAT	GO:0033512	l-lysine catabolic process to acetyl-coa via saccharopine
AADAT	GO:0042803	protein homodimerization activity
AADAT	GO:0047536	2-aminoadipate transaminase activity
AADAT	GO:0047536	2-aminoadipate transaminase activity
AADAT	GO:0047536	2-aminoadipate transaminase activity
AADAT	GO:0070189	kynurenine metabolic process
AADAT	GO:0097052	l-kynurenine metabolic process
AADAT	GO:1901605	alpha-amino acid metabolic process
KCTD17	GO:0005515	protein binding
KCTD17	GO:0005515	protein binding
KCTD17	GO:0005515	protein binding
KCTD17	GO:0005515	protein binding
KCTD17	GO:0005515	protein binding
KCTD17	GO:0005515	protein binding
KCTD17	GO:0005737	cytoplasm
KCTD17	GO:0005737	cytoplasm
KCTD17	GO:0005783	endoplasmic reticulum
KCTD17	GO:0030030	cell projection organization
KCTD17	GO:0031463	cul3-ring ubiquitin ligase complex
KCTD17	GO:0031463	cul3-ring ubiquitin ligase complex
KCTD17	GO:0032469	endoplasmic reticulum calcium ion homeostasis
KCTD17	GO:0042802	identical protein binding
KCTD17	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
KCTD17	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
KCTD17	GO:0045724	positive regulation of cilium assembly
KCTD17	GO:0045724	positive regulation of cilium assembly
KCTD17	GO:0051260	protein homooligomerization
KCTD17	GO:0097602	cullin family protein binding
KCTD17	GO:0097602	cullin family protein binding
DPP10	GO:0005886	plasma membrane
DPP10	GO:0006508	proteolysis
DPP10	GO:0008076	voltage-gated potassium channel complex
DPP10	GO:0008236	serine-type peptidase activity
DPP10	GO:0015459	potassium channel regulator activity
DPP10	GO:0016020	membrane
DPP10	GO:0044325	ion channel binding
DPP10	GO:0072659	protein localization to plasma membrane
DPP10	GO:1901379	regulation of potassium ion transmembrane transport
DPP10	GO:1903078	positive regulation of protein localization to plasma membrane
DPP10	GO:0008239	dipeptidyl-peptidase activity
TRAM1L1	GO:0005789	endoplasmic reticulum membrane
TRAM1L1	GO:0005791	rough endoplasmic reticulum
TRAM1L1	GO:0006616	srp-dependent cotranslational protein targeting to membrane, translocation
TRAM1L1	GO:0016021	integral component of membrane
FAM160A2	GO:0005515	protein binding
FAM160A2	GO:0005515	protein binding
FAM160A2	GO:0005515	protein binding
FAM160A2	GO:0005515	protein binding
FAM160A2	GO:0005829	cytosol
FAM160A2	GO:0007032	endosome organization
FAM160A2	GO:0007040	lysosome organization
FAM160A2	GO:0008333	endosome to lysosome transport
FAM160A2	GO:0015031	protein transport
FAM160A2	GO:0045022	early endosome to late endosome transport
FAM160A2	GO:0070695	fhf complex
TMEM156	GO:0016021	integral component of membrane
OR2C3	GO:0004930	g-protein coupled receptor activity
OR2C3	GO:0004984	olfactory receptor activity
OR2C3	GO:0005886	plasma membrane
OR2C3	GO:0005886	plasma membrane
OR2C3	GO:0007186	g-protein coupled receptor signaling pathway
OR2C3	GO:0016021	integral component of membrane
OR2C3	GO:0050911	detection of chemical stimulus involved in sensory perception of smell
MEIOB	GO:0000712	resolution of meiotic recombination intermediates
MEIOB	GO:0000712	resolution of meiotic recombination intermediates
MEIOB	GO:0000724	double-strand break repair via homologous recombination
MEIOB	GO:0003682	chromatin binding
MEIOB	GO:0003697	single-stranded dna binding
MEIOB	GO:0003697	single-stranded dna binding
MEIOB	GO:0005634	nucleus
MEIOB	GO:0005694	chromosome
MEIOB	GO:0005737	cytoplasm
MEIOB	GO:0007129	synapsis
MEIOB	GO:0007140	male meiotic nuclear division
MEIOB	GO:0007141	male meiosis i
MEIOB	GO:0007144	female meiosis i
MEIOB	GO:0008310	single-stranded dna 3-5 exodeoxyribonuclease activity
MEIOB	GO:0008310	single-stranded dna 3-5 exodeoxyribonuclease activity
MEIOB	GO:0009566	fertilization
MEIOB	GO:0090305	nucleic acid phosphodiester bond hydrolysis
MEIOB	GO:0090305	nucleic acid phosphodiester bond hydrolysis
MEIOB	GO:0090305	nucleic acid phosphodiester bond hydrolysis
LZTR1	GO:0003700	dna-binding transcription factor activity
LZTR1	GO:0005794	golgi apparatus
LZTR1	GO:0005794	golgi apparatus
LZTR1	GO:0006355	regulation of transcription, dna-templated
LZTR1	GO:0009653	anatomical structure morphogenesis
NBPF15	GO:0005737	cytoplasm
TMEM86B	GO:0005515	protein binding
TMEM86B	GO:0005737	cytoplasm
TMEM86B	GO:0005789	endoplasmic reticulum membrane
TMEM86B	GO:0016020	membrane
TMEM86B	GO:0016020	membrane
TMEM86B	GO:0016021	integral component of membrane
TMEM86B	GO:0016803	ether hydrolase activity
TMEM86B	GO:0036151	phosphatidylcholine acyl-chain remodeling
TMEM86B	GO:0046485	ether lipid metabolic process
TMEM86B	GO:0046485	ether lipid metabolic process
TMEM86B	GO:0047408	alkenylglycerophosphocholine hydrolase activity
TMEM86B	GO:0047408	alkenylglycerophosphocholine hydrolase activity
TMEM86B	GO:0047409	alkenylglycerophosphoethanolamine hydrolase activity
TMEM86B	GO:0047409	alkenylglycerophosphoethanolamine hydrolase activity
COMMD1	GO:0005507	copper ion binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005515	protein binding
COMMD1	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding
COMMD1	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding
COMMD1	GO:0005634	nucleus
COMMD1	GO:0005654	nucleoplasm
COMMD1	GO:0005654	nucleoplasm
COMMD1	GO:0005654	nucleoplasm
COMMD1	GO:0005654	nucleoplasm
COMMD1	GO:0005654	nucleoplasm
COMMD1	GO:0005737	cytoplasm
COMMD1	GO:0005768	endosome
COMMD1	GO:0005769	early endosome
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0005829	cytosol
COMMD1	GO:0006893	golgi to plasma membrane transport
COMMD1	GO:0010008	endosome membrane
COMMD1	GO:0015031	protein transport
COMMD1	GO:0031398	positive regulation of protein ubiquitination
COMMD1	GO:0031398	positive regulation of protein ubiquitination
COMMD1	GO:0031398	positive regulation of protein ubiquitination
COMMD1	GO:0031462	cul2-ring ubiquitin ligase complex
COMMD1	GO:0032088	negative regulation of nf-kappab transcription factor activity
COMMD1	GO:0032088	negative regulation of nf-kappab transcription factor activity
COMMD1	GO:0032088	negative regulation of nf-kappab transcription factor activity
COMMD1	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process
COMMD1	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process
COMMD1	GO:0042802	identical protein binding
COMMD1	GO:0042803	protein homodimerization activity
COMMD1	GO:0042803	protein homodimerization activity
COMMD1	GO:0043325	phosphatidylinositol-3,4-bisphosphate binding
COMMD1	GO:0043687	post-translational protein modification
COMMD1	GO:0048227	plasma membrane to endosome transport
COMMD1	GO:0055037	recycling endosome
COMMD1	GO:0055070	copper ion homeostasis
COMMD1	GO:0055070	copper ion homeostasis
COMMD1	GO:0070300	phosphatidic acid binding
COMMD1	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding
COMMD1	GO:1902306	negative regulation of sodium ion transmembrane transport
